,RunId,iteration,Step,density,width,height,Umidade,TipoVegetacao,Fine,On Fire,PartiallyBurned,Burned Out,Saved index
32,32,0,24,200,100,100,0.44999999999999996,0.30000000000000004,0,5,15,9980,0.0015007503751875938
33,33,0,22,200,100,100,0.44999999999999996,0.2,0,2,6,9992,0.000600120024004801
34,34,0,24,200,100,100,0.44999999999999996,0.4,0,12,37,9951,0.0037044453344012816
35,35,0,29,200,100,100,0.44999999999999996,0.5,0,2,33,9965,0.0033006601320264054
36,36,0,30,200,100,100,0.44999999999999996,0.6000000000000001,0,9,72,9919,0.007206485837253528
37,37,0,32,200,100,100,0.44999999999999996,0.7000000000000001,0,3,102,9895,0.010203060918275483
38,38,0,28,200,100,100,0.44999999999999996,0.9,0,2,63,9935,0.00630126025205041
39,39,0,28,200,100,100,0.44999999999999996,0.8,4,22,130,9844,0.013033888109083618
40,40,0,22,200,100,100,0.6,0.0,0,2,0,9998,0.0
41,41,0,23,200,100,100,0.6,0.1,0,3,12,9985,0.0012003601080324098
42,42,0,10,200,100,100,0.6,0.6000000000000001,9210,4,275,511,0.34987277353689566
43,43,0,28,200,100,100,0.6,0.2,0,1,63,9936,0.0063006300630063005
44,44,0,34,200,100,100,0.6,0.30000000000000004,2,1,210,9787,0.02100630189056717
45,45,0,23,200,100,100,0.6,0.8,8466,8,521,1005,0.3414154652686763
46,46,0,21,200,100,100,0.6,0.7000000000000001,8752,3,326,919,0.26184738955823295
47,47,0,21,200,100,100,0.6,0.9,8583,11,425,981,0.302275960170697
48,48,0,44,200,100,100,0.6,0.5,6455,2,735,2808,0.20745131244707873
49,49,0,1,200,100,100,0.75,0.6000000000000001,9752,21,146,81,0.6431718061674009
50,50,0,21,200,100,100,0.75,0.0,0,1,0,9999,0.0
51,51,0,3,200,100,100,0.75,0.7000000000000001,9712,1,185,102,0.6445993031358885
52,52,0,7,200,100,100,0.75,0.5,9453,1,244,302,0.4468864468864469
53,53,0,2,200,100,100,0.75,0.8,9706,11,184,99,0.6501766784452296
54,54,0,19,200,100,100,0.75,0.4,9088,1,386,525,0.42371020856201974
55,55,0,2,200,100,100,0.75,0.9,9731,5,174,90,0.6590909090909091
56,56,0,27,200,100,100,0.75,0.1,0,2,41,9957,0.004100820164032806
57,57,0,59,200,100,100,0.6,0.4,84,1,565,9350,0.05698436712052446
58,58,0,4,200,100,100,0.8999999999999999,0.4,9615,1,212,172,0.5520833333333334
59,59,0,1,200,100,100,0.8999999999999999,0.5,9785,4,158,53,0.7488151658767772
60,60,0,1,200,100,100,0.8999999999999999,0.6000000000000001,9786,2,163,49,0.7688679245283019
61,61,0,12,200,100,100,0.8999999999999999,0.30000000000000004,9395,3,248,354,0.4119601328903654
62,62,0,1,200,100,100,0.8999999999999999,0.7000000000000001,9797,7,151,45,0.7704081632653061
63,63,0,0,200,100,100,0.8999999999999999,0.8,9900,100,0,0,0.0
64,64,0,3,200,100,100,0.8999999999999999,0.9,9752,11,168,69,0.7088607594936709
65,65,0,35,200,100,100,0.75,0.2,1,5,223,9771,0.02231338803281969
66,66,0,21,200,100,100,0.8999999999999999,0.0,0,4,0,9996,0.0
67,67,0,33,200,100,100,0.8999999999999999,0.1,0,1,75,9924,0.007500750075007501
68,68,1,20,200,100,100,0.0,0.1,0,41,0,9959,0.0
